0.19096445	0.1621487	-1.0449153	-0.7568441	0.42689446	-2.2608411	-0.6434572	-0.2561795	-0.15077083	-0.2077954	-0.00097619416	-0.73019016	0.012489369	0.7296837	0.19899075	0.74913543
0.18497458	0.3516305	-0.713545	-0.09502323	-0.8813833	-1.0196527	-0.32110006	-1.6501024	-0.3460213	-0.016653428	0.3438838	-0.4289683	0.2548247	-0.6444011	-0.13262604	0.11609446
-0.29804686	-0.64001995	0.3634833	0.101268224	-0.06258751	-0.66295254	-0.33683077	-0.25074646	-0.49303114	-0.16399334	0.58266723	-0.7855975	0.101344116	-0.23776902	-0.3298859	0.30393052
0.01752049	0.12936227	-0.3627087	-0.26547408	0.4127835	-0.24376464	-0.18832658	0.048071273	-0.039492495	-0.10033304	-0.32041347	0.14389004	0.08187218	0.2477884	0.0071026487	0.14867777
0.32762888	-0.22263324	0.34285364	-0.7274974	0.7004114	-0.46369535	-0.13354509	0.479875	-0.4669042	0.4368394	0.016011544	-0.27826595	0.48668268	-0.102131024	-0.31280115	-0.42544731
-1.2958626	-1.368249	0.8431058	1.0105321	0.008536775	-0.0149626	-0.22045326	0.38488463	-0.31327373	-0.74319386	1.1868653	-1.0182042	-0.571617	0.21223857	-0.28211063	1.083006
0.17474456	-0.026509533	0.1318506	-0.18122984	-0.21581599	-0.61533356	0.102903	-0.146593	-0.12072924	0.23688242	0.44572306	-0.48597077	0.067160964	-0.10373103	0.017518232	-0.08980339
0.19629279	-0.107002616	0.35346973	-0.3356689	1.0524794	0.18712835	0.49259958	1.4183477	0.3590848	0.16201349	-0.33138895	0.21106355	-0.4820259	0.8770303	0.34650993	-0.0474333
-0.20918036	-0.06843927	-0.08095495	0.16419329	0.16245832	-0.0015121282	0.04678076	0.38443825	0.36252627	-0.20782328	-0.11166869	0.026568757	-0.4478307	0.4966772	0.27877423	0.31723064
-0.29223955	0.6471086	-1.0604855	0.6132184	-0.96401733	-0.0569999	0.20095776	-0.533114	1.1055976	-0.5729963	0.01655196	0.13558877	-1.3360858	0.8375308	1.0902336	0.6426327
-0.14097685	0.051512107	-0.19601096	0.16900113	-0.30683902	-0.3592512	-0.10577299	-0.35142335	0.1408981	-0.14503707	0.2515788	-0.2817398	-0.23961627	0.07608017	0.12562402	0.35183752
0.31113392	0.17542022	0.05657415	-0.37020883	-0.16263103	-0.50337416	0.2351766	0.09567764	0.1274328	0.3550197	0.22003235	-0.22954397	0.03207033	0.08723363	0.09233803	-0.34517798
0.7218308	0.51513726	-0.23580045	-1.1034043	1.8321204	0.46414524	0.14882874	1.2822044	0.2014647	0.5148503	-1.2487178	0.8236387	0.2538103	0.6477649	0.19320248	-0.7077713
0.24519047	0.4758358	-0.65212554	-0.27290338	0.04923466	-0.25151643	-0.26161048	-0.5093485	-0.06708342	-0.0045412485	-0.37514523	0.14799295	0.20602547	-0.10910376	0.005647883	0.039821725
0.67690086	0.3906354	-0.4160112	-0.79901403	0.29695097	-0.51194507	-0.56367993	-0.94254875	-0.85931945	0.5775995	-0.45906293	0.10724057	0.9999822	-0.92927897	-0.7494027	-0.7079522
0.61285275	0.3953899	-0.23166853	-0.73352844	0.31709117	-0.38870212	-0.15281314	-0.04746769	-0.29761305	0.50564754	-0.2962914	0.06008004	0.54079294	-0.21829501	-0.15170085	-0.512962
-1.4129649	-1.4598893	0.5581668	0.89646953	0.6155667	0.4518205	-1.2648828	0.15128727	-0.7767633	-0.95340425	0.6089149	-0.73135597	0.07523649	-0.3540586	-0.8539194	1.1401913
0.16649395	0.8702279	-1.213403	-0.20302245	0.298373	0.11714607	-0.28749335	-0.36390492	0.1038752	-0.2673385	-0.972058	0.8518089	0.0528777	0.24008304	0.20593119	0.096622884
-0.033260968	-0.06883806	-0.13912557	-0.14814372	0.08318895	-0.25273666	-0.45132065	-0.36741614	-0.3904753	-0.0220761	-0.000660579	-0.13913229	0.4566651	-0.3410719	-0.40241358	0.0014075357
0.2229496	0.06684277	0.028735101	-0.29979444	0.25404763	-0.34295258	0.04555458	0.07613593	-0.09357442	0.16533788	-0.03955194	-0.13504905	0.15857491	-0.010159076	-0.02090047	-0.10470402
-0.06041005	-0.038297724	-0.31276876	-0.124186374	0.47658068	0.0057247495	-0.4079033	-0.113606304	-0.33802664	-0.20998383	-0.5127138	0.28900957	0.27025852	-0.033766117	-0.19390824	0.14116602
-0.5119334	-1.005221	0.98135346	0.11082856	0.2540384	-0.48666897	-0.056015745	0.7161317	-0.42698726	0.09321472	0.9889946	-0.9662901	0.04120301	-0.13749234	-0.34148768	0.27995637
-0.17887142	-0.07304867	-0.19087179	0.38760224	-0.6051509	-0.3138204	0.09287912	-0.4812675	0.20689344	-0.19112277	0.39111292	-0.2847899	-0.43885645	0.0692656	0.19181119	0.27880684
0.7003929	0.57791376	-0.076750025	-0.4899574	-0.49409238	-0.682195	0.473638	-0.07898855	0.22429013	0.53056	0.4033242	-0.47907323	-0.08239924	0.007092969	0.269892	-0.53120387
0.3020505	0.10144101	0.17260677	-0.36530653	-0.061873022	-0.5074184	0.22194088	0.08489671	0.042924706	0.3617949	0.28404233	-0.3171151	0.04734103	0.0099546155	0.11601118	-0.32644147
0.34470922	0.13511612	-0.22673768	-0.4635513	0.34762502	-0.20822898	-0.21590567	-0.21770489	-0.31757435	0.232077	-0.29432	0.10838787	0.49827403	-0.23779668	-0.27057633	-0.26328906
-0.15971127	-0.27694675	0.107641466	-0.01638373	0.5133125	0.1322814	-0.036512252	0.45406252	0.011445011	-0.22073409	-0.15807492	0.035497434	-0.088396214	0.26020578	-0.02220689	0.22696105
0.1554732	-0.20042321	0.282028	-0.4098412	0.4872409	-0.28299767	-0.09009217	0.38782325	-0.2637889	0.26276758	0.022192525	-0.12061997	0.28573644	-0.005007809	-0.188272	-0.20689346
1.5484513	0.8733749	1.163467	-1.1387914	-2.066865	-1.7130517	1.8263369	-0.89631796	1.0777704	1.5820929	2.031012	-1.7394423	-1.2136945	-0.361753	1.1559389	-1.4637817
0.20992981	-0.06645667	-0.014740791	-0.28386158	-0.004311647	-0.39704672	-0.084317766	-0.38870838	-0.31026947	0.18886675	0.10459401	-0.2489549	0.33505723	-0.349514	-0.25964487	-0.23576197
0.06891233	0.11854135	-0.14425759	-0.14989758	0.30477178	0.117343985	0.18886782	0.40580016	0.25681034	-0.014238744	-0.2949814	0.1991289	-0.24465452	0.36165273	0.20101057	0.019824157
1.4764268	0.8292689	0.5823871	-1.2360333	-1.2144076	-1.1722018	1.5067207	-0.02475375	0.7758483	1.2611678	1.174125	-0.80166185	-0.8075321	0.13570096	1.0254954	-1.2023739
1.2250701	1.5810394	-1.6731675	-1.1104513	1.6501195	0.5666255	-0.09133598	0.6424484	0.22267757	0.39326108	-1.7363571	1.4978873	0.34123212	0.45668826	0.29061648	-0.8225906
-0.025854573	-0.13728918	0.12672456	-0.0343665	0.28089294	-0.0428681	0.1619885	0.4389332	0.12428214	0.0045926096	0.04863178	-0.012861315	-0.26431093	0.30331558	0.20371361	0.06127444
