0.091386996	0.14196059	0.096085794	-0.08633404	0.054993976	-0.11264705	0.019198833	-0.09687536	0.001765469	-0.02001769	0.034150574	-0.017657327	0.09283589	0.09001557	-0.03673127	0.07234889
0.15895303	0.15598212	0.09546045	-0.12494085	-0.00771238	-0.1053414	-0.022544602	-0.1271255	0.08613462	-0.0153659675	0.021769233	-0.0333194	0.08854359	0.10691801	-0.047962908	0.08528278
0.17888139	0.18058275	0.14445995	-0.1240028	-0.025388483	-0.14899561	0.0010831424	-0.17247242	0.12248542	-0.050600383	0.11074347	0.099642076	0.10731143	0.28131053	0.012170763	0.12631297
-0.42321932	0.0816742	-0.18318719	0.47476944	0.38022074	0.46741083	-0.31392562	0.43410847	-0.33874193	0.32937783	-0.21248983	-0.21561036	0.37798735	-0.5207778	-0.20770279	-0.36439854
-0.0018272508	0.1165364	-0.027891723	-0.0094404	0.053149864	-0.041177824	-0.062005345	-0.018740138	-0.039049134	0.013378521	-0.0439308	-0.044602696	0.05323057	-0.050059672	-0.049482092	0.009013126
-0.0020055326	0.05038732	0.031475987	-0.06913598	-0.026374018	0.018129326	-0.017519316	-0.026455462	0.0012606023	-0.0034545553	0.010369945	-0.011433609	0.017654559	-0.005778963	-0.032883964	0.023086715
-0.4097576	0.19067441	-0.3155833	0.36733818	0.29912558	0.40700293	-0.25715145	0.41685382	-0.3392262	0.32945874	-0.28718078	-0.23603459	0.2757536	-0.45126134	-0.21203963	-0.33711657
0.05636901	0.04350844	-0.013813954	-0.0064052595	0.07194577	-0.027707718	0.013627014	-0.03886272	-0.013582166	-0.0366364	0.06581191	0.016754132	0.024355518	0.005983276	0.0053745904	0.0042620967
-0.2772484	0.1155837	-0.24291483	0.29295728	0.32321	0.36627176	-0.25462687	0.3352989	-0.31038603	0.18276867	-0.22992261	-0.20215906	0.25676808	-0.42575034	-0.15904814	-0.28543386
0.04347697	0.05406894	0.03802002	-0.022545084	0.04162981	-0.0030518859	-0.04819216	-0.03327923	0.010706605	0.0055524344	0.007371366	0.017151408	0.027401017	0.023690274	-0.0031023198	0.010697677
-0.41826606	0.16593653	-0.25650483	0.4546706	0.3438089	0.4449382	-0.28584522	0.4576003	-0.30698684	0.31218347	-0.25595534	-0.29497486	0.28986046	-0.42155045	-0.21616752	-0.38704434
0.14005663	0.07202649	0.058722675	-0.054012045	-0.028257756	-0.10890709	0.08117219	-0.10745762	0.06534496	-0.090946764	0.04243113	0.06756235	-0.010553112	0.1630448	0.06313011	0.069910936
-0.27902383	0.065435655	-0.1947955	0.23754181	0.23348223	0.22913812	-0.13481556	0.23299739	-0.15077904	0.14342469	-0.15289056	-0.18174352	0.15248622	-0.254228	-0.1286373	-0.18238446
0.37081996	0.072378576	0.27446088	-0.31998825	-0.19978765	-0.34508055	0.18681744	-0.36435214	0.23849131	-0.17716278	0.19429313	0.19376467	-0.02176925	0.38952836	0.14630415	0.2069239
0.009311506	0.09618248	-0.027704284	0.012962168	0.03363293	0.008205155	-0.017986855	-0.0002958468	0.003820626	-0.02818915	0.019178772	0.002622832	0.009907788	0.0099909995	0.03959458	0.030914117
0.010806952	0.12966424	-0.021173062	0.050105873	0.03462304	0.07474343	-0.03177873	0.059208926	-0.060338162	-9.335077e-05	0.018109303	-0.01848885	0.11501279	-0.07519296	-0.059867736	-0.019701893
0.10284779	-0.00945114	0.081687175	-0.0744279	-0.0346312	-0.036496777	0.087639324	-0.0521669	0.0654301	-0.11290355	0.06641882	0.089507766	-0.002888847	0.053690445	0.056400366	0.047483828
-0.03144591	-0.046200413	0.026876256	0.09942773	0.084859855	0.080806844	0.0010830245	0.07938628	0.005799704	0.06302131	0.01268453	-0.053211384	0.062520616	-0.123682074	-0.04587762	-0.013366234
-0.1639615	0.15617934	-0.15092081	0.16093229	0.1540764	0.20924827	-0.16598025	0.25351343	-0.24613658	0.16008025	-0.14225473	-0.13063063	0.18618396	-0.2641239	-0.17365867	-0.22008897
0.0877024	0.0525792	0.06560803	-0.11136849	0.0020291307	-0.05202871	0.04241039	-0.1354154	0.06457061	0.0103682075	0.039514698	0.010494643	0.029020818	0.07863869	0.02136721	0.031088863
-0.083288535	0.12936823	-0.12220395	0.046426073	0.099617764	0.11496184	-0.12578163	0.1127542	-0.058482286	0.07308805	-0.104728505	-0.047554754	0.09971873	-0.030064797	-0.13740529	-0.07977827
0.09237827	0.055036303	0.047511626	-0.06448908	-0.007597227	-0.033350863	0.015340148	-0.06040037	0.06343979	-0.06634445	0.0013569602	0.008348804	0.0696444	0.07666968	0.0046575894	-0.008601738
-0.021550892	0.086677	0.0077539906	0.00046690385	0.039319124	-0.037583716	-0.028197743	-0.0015085946	0.019789362	0.068397515	-0.031566292	-0.06284442	0.13784604	0.050115075	0.009278917	0.00055509823
-0.26533532	0.18258357	-0.3156628	0.3333879	0.31990743	0.2984278	-0.29875642	0.3553478	-0.34714812	0.28671357	-0.32362083	-0.3289606	0.2769792	-0.3075423	-0.2045594	-0.3198552
0.07322092	0.097840585	0.0019088362	-0.02413295	-0.04191496	-0.10065656	-0.020954749	-0.05322424	0.042995557	-0.03254568	-0.035942532	0.03600782	0.0641544	0.0584013	-0.032661263	0.018104363
0.13217504	-0.06386322	0.060721915	-0.06210692	-0.06393173	-0.104582444	0.09950167	-0.04150568	0.06666067	-0.04393082	0.08136593	0.11351691	-0.089512445	0.08392524	0.04176974	0.12768261
0.025643252	0.09280919	-0.032227427	-0.013537307	0.026595706	0.034971025	-0.012343881	-0.050294295	-0.024477467	-0.019167893	0.03829904	-0.038399152	0.05998178	0.038607255	-0.04181032	-0.056117695
0.10430445	0.03962934	0.0784163	-0.06085395	-0.055646725	-0.090412214	0.060848564	-0.04195378	0.08165164	-0.055224977	0.01262274	-0.0211804	0.017590988	0.056070756	0.03567529	0.018419188
0.13978705	0.008956282	0.122056775	-0.052468825	-0.10194447	-0.08857207	0.037487056	-0.11975154	0.1317932	-0.0381972	0.07666036	0.12475439	-0.07217527	0.13444482	0.061450597	0.04489122
-0.30979517	0.057747595	-0.23653129	0.2845379	0.20824486	0.24836186	-0.21918046	0.2806335	-0.27730575	0.21693219	-0.18397711	-0.17771733	0.23269685	-0.24955846	-0.15692788	-0.24137564
-0.08231349	0.07305048	-0.018024025	0.120772995	0.093453124	0.13051322	-0.022138834	0.0665313	-0.065595604	0.08907208	-0.107164435	-0.019180082	0.09599289	-0.15369034	-0.08493988	-0.14615794
-0.41783175	0.19383481	-0.34415144	0.38947457	0.35683593	0.43198237	-0.34100994	0.39817858	-0.34953704	0.3959206	-0.37886906	-0.33268327	0.30828905	-0.46776098	-0.35103256	-0.39516038
-0.26940608	0.18284366	-0.20584735	0.29686356	0.2171047	0.21955886	-0.18858893	0.27620202	-0.27467996	0.21010405	-0.2817855	-0.29644945	0.21132874	-0.29460853	-0.18223494	-0.25025547
0.1349575	0.11544582	0.11420983	-0.17949161	-0.012497346	-0.19326314	0.03896659	-0.10329806	0.124504715	-0.049626037	0.1488451	0.11606872	0.039412238	0.1359521	0.06639931	0.13070771
